Date,Open,High,Low,Close,Adj Close,Volume
31-03-2016,2418,2457,2398.600098,2405.949951,2306.356201,487678
01-04-2016,2410,2427.399902,2378,2419.850098,2319.680908,238387
04-04-2016,2430,2477.699951,2427.199951,2448.25,2346.905273,188472
05-04-2016,2449.899902,2470,2386.300049,2394.850098,2295.715576,189320
06-04-2016,2397.899902,2425,2386.5,2395.199951,2296.051025,110752
07-04-2016,2387,2395.199951,2354.300049,2378.449951,2279.994385,140705
08-04-2016,2369.949951,2404.850098,2350.5,2389.449951,2290.539307,214592
11-04-2016,2397.949951,2439,2373,2433.850098,2333.101318,134590
12-04-2016,2433.850098,2468.050049,2433.75,2459.699951,2357.881104,171855
13-04-2016,2474.699951,2614.5,2473,2582.5,2475.5979,474377
18-04-2016,2605,2609.899902,2531,2544.449951,2439.123047,238512
20-04-2016,2546.699951,2572.399902,2512.300049,2532.800049,2427.955322,215577
21-04-2016,2532,2548,2485,2496.449951,2393.110107,177164
22-04-2016,2489.649902,2554,2479,2522.149902,2417.74585,223129
25-04-2016,2512.75,2559.899902,2512.75,2543.75,2438.451904,251692
26-04-2016,2541,2559.5,2506.550049,2548.100098,2442.621826,280095
27-04-2016,2551.25,2583.149902,2537.25,2548.25,2442.765381,204441
28-04-2016,2536.050049,2568.600098,2481,2487.5,2384.530273,285060
29-04-2016,2487,2500.75,2462.850098,2491.949951,2388.796143,176707
02-05-2016,2484,2525,2450.100098,2477.949951,2375.375732,185691
03-05-2016,2475,2498.899902,2450.100098,2462.850098,2360.900635,334288
04-05-2016,2454.5,2480.550049,2451,2460.300049,2358.456543,132511
05-05-2016,2463,2488.300049,2446.350098,2453.300049,2351.74585,127867
06-05-2016,2446.550049,2453.75,2430.100098,2435.199951,2334.395264,118418
09-05-2016,2435,2537,2431.050049,2527.149902,2422.539063,180905
10-05-2016,2529.800049,2540,2500,2530.050049,2425.319092,159486
11-05-2016,2500,2554.800049,2496.449951,2517.25,2413.048828,191358
12-05-2016,2512.300049,2558,2512.300049,2549.050049,2443.532471,166196
13-05-2016,2540.600098,2545,2508.5,2517.699951,2413.480225,168060
16-05-2016,2520.100098,2526.199951,2455,2512.100098,2408.112305,163404
17-05-2016,2525,2535,2496.25,2506.550049,2402.791748,164096
18-05-2016,2488,2501.949951,2455,2461.699951,2359.79834,293238
19-05-2016,2468,2471.600098,2422.5,2435.449951,2334.63501,226925
20-05-2016,2437,2461.550049,2427,2453,2351.458496,137638
23-05-2016,2461,2464,2408.600098,2421.800049,2321.550049,270512
24-05-2016,2421,2421,2364.350098,2379.399902,2280.905273,208394
25-05-2016,2404.850098,2504.949951,2376.449951,2475.300049,2372.835205,1132838
26-05-2016,2494,2517.75,2475,2505.149902,2401.449707,581544
27-05-2016,2505,2581.949951,2487,2563.699951,2457.576172,326701
30-05-2016,2583,2614.949951,2570.600098,2607.149902,2499.227295,281067
31-05-2016,2605,2642,2603,2618.350098,2509.963867,447826
01-06-2016,2635,2635,2600,2603.800049,2496.016357,163603
02-06-2016,2585.050049,2602.050049,2556.600098,2594.949951,2487.532715,219851
03-06-2016,2595.600098,2659.149902,2595,2639.199951,2529.950684,293506
06-06-2016,2641.800049,2650,2619.100098,2630,2521.131592,200798
07-06-2016,2649.850098,2658,2625.199951,2640.75,2531.436523,238210
08-06-2016,2640.75,2655.75,2624,2632.350098,2523.384277,235110
09-06-2016,2634.300049,2635.350098,2577.100098,2592.350098,2485.040039,226078
10-06-2016,2590,2623.600098,2565,2579.949951,2473.15332,134463
13-06-2016,2566,2594.699951,2554,2583.75,2476.796143,122703
14-06-2016,2585.050049,2586.050049,2550,2560.75,2454.748291,164026
15-06-2016,2570.5,2610.100098,2565.149902,2603.550049,2495.776611,220412
16-06-2016,2582,2589.550049,2550,2567.100098,2460.835449,223474
17-06-2016,2573,2589,2555.600098,2581.399902,2474.543457,137960
20-06-2016,2550,2624.449951,2550,2617.899902,2509.532227,150107
21-06-2016,2620,2653.800049,2612.25,2636.25,2527.123047,255537
22-06-2016,2636.25,2639.550049,2613.5,2632.149902,2523.192627,142146
23-06-2016,2630,2666,2601,2652,2542.220947,276005
24-06-2016,2600,2684.75,2554.850098,2678.800049,2567.911377,341530
27-06-2016,2690,2703,2643.600098,2648.449951,2538.817871,274105
28-06-2016,2662,2669.699951,2615,2624.399902,2515.763184,277647
29-06-2016,2647.800049,2650,2632,2645.850098,2536.325684,329314
30-06-2016,2658,2700,2655,2689.949951,2578.600098,457899
01-07-2016,2697.5,2719.949951,2665.050049,2671.25,2560.673828,307070
04-07-2016,2680,2690,2645,2652.800049,2542.987793,185737
05-07-2016,2645,2648.949951,2602.649902,2612.149902,2504.020508,209086
07-07-2016,2608.5,2625,2590,2610.550049,2502.486816,205355
08-07-2016,2620,2635,2600,2604.600098,2496.783203,147732
11-07-2016,2626,2658,2626,2649.050049,2539.393066,180070
12-07-2016,2657,2675,2635.100098,2651.800049,2542.029297,193652
13-07-2016,2660,2668,2630.199951,2657.100098,2547.109863,147655
14-07-2016,2643,2674,2641,2665.100098,2559.595459,134930
15-07-2016,2668.5,2700,2667.399902,2695.600098,2588.887939,207722
18-07-2016,2714.449951,2763,2706,2755.350098,2646.272461,362174
19-07-2016,2760.100098,2764,2745,2758.850098,2649.634033,343673
20-07-2016,2761.75,2793,2746.25,2779.350098,2669.322266,380227
21-07-2016,2787.100098,2801.850098,2762,2770.600098,2660.918701,239917
22-07-2016,2765.199951,2767.199951,2715.5,2720.600098,2612.898193,214012
25-07-2016,2720,2754.100098,2680,2700.850098,2593.929932,300696
26-07-2016,2705,2715.800049,2660.199951,2673.949951,2568.094971,291824
27-07-2016,2675,2727.050049,2621.199951,2670.149902,2564.445313,1179297
28-07-2016,2671.699951,2711.75,2653,2660.5,2555.177246,473920
29-07-2016,2660,2724.199951,2660,2700.800049,2593.88208,321171
01-08-2016,2710.100098,2780,2710.100098,2736.149902,2627.832275,458487
02-08-2016,2749.899902,2780,2726.199951,2747.649902,2638.877197,285707
