Date,Open,High,Low,Close,Adj Close,Volume
27-07-2009,241,244.475006,238.550003,240.149994,181.889847,4652338
28-07-2009,242.175003,242.475006,235.649994,240.324997,182.0224,6334984
29-07-2009,240,252.350006,237.5,249.899994,189.274521,11072150
30-07-2009,252.625,272.5,245.125,266.549988,201.885239,15672482
31-07-2009,269.5,270,260.700012,262.975006,199.17749,5634966
03-08-2009,265,267.424988,260.549988,265.825012,201.336166,3520548
04-08-2009,260.25,270.600006,260.25,265.075012,200.768051,5481292
05-08-2009,264.75,268.475006,253.774994,264.5,200.332535,6424010
06-08-2009,264.5,267.200012,257.100006,258.700012,195.939621,4178748
07-08-2009,258.299988,260.975006,253.050003,254.550003,192.796417,4552666
10-08-2009,257.575012,275.875,257,269.524994,204.138458,10623976
11-08-2009,268.75,279,267.049988,270.950012,205.217789,8843480
12-08-2009,267.5,268,255.5,259.825012,196.791702,11326536
13-08-2009,267.200012,267.200012,259.799988,263.375,199.480438,10033928
14-08-2009,265,265,259,260.75,197.492233,5151814
17-08-2009,258.399994,258.75,252.625,255.074997,193.194016,5962820
18-08-2009,252.5,257.424988,249.75,254.425003,192.701721,8149844
19-08-2009,256.399994,257.350006,247,249.024994,188.611771,5603370
20-08-2009,252.449997,254.199997,249.050003,250.5,189.728882,3660960
21-08-2009,251,256.25,247.5,254.625,192.85321,6929022
24-08-2009,257.975006,262.924988,256.774994,260.774994,197.51123,4207204
25-08-2009,259,265.5,257.049988,264.149994,200.06749,5529298
26-08-2009,263.350006,277.5,263.274994,274.25,207.717255,8852624
27-08-2009,275,283,270.5,273.875,207.433121,10230928
28-08-2009,272.875,275,265.549988,270.399994,204.801208,4563136
31-08-2009,265.5,266.899994,260.649994,263.524994,199.59407,7170352
01-09-2009,267.5,268.174988,259.549988,263.450012,199.537247,9862194
02-09-2009,260.5,271.450012,260.5,267.299988,202.453232,8161418
03-09-2009,269.950012,272.200012,265.225006,266.825012,202.093491,7796744
04-09-2009,270,272,263.600006,265.950012,201.430771,6263446
07-09-2009,267.899994,276.774994,266.799988,275.475006,208.644989,5925720
08-09-2009,275.950012,285.25,274.825012,277.325012,210.046219,9892042
09-09-2009,278,282.399994,271.575012,280.225006,212.242691,7532186
10-09-2009,282,284.5,276.024994,278.274994,210.765686,4898914
11-09-2009,280.5,284.5,277.75,280.174988,212.204758,9130296
14-09-2009,266.825012,281.950012,266.825012,279.549988,211.73143,3200972
15-09-2009,282,287.850006,281,285.950012,216.578751,4308186
16-09-2009,289.5,289.975006,282.600006,285.25,216.048645,5816522
17-09-2009,287.5,294,286.5,291.475006,220.763397,5283220
18-09-2009,292.5,295,289.5,292,221.161072,3925348
22-09-2009,294.975006,303,291.125,301.325012,228.223801,3763280
23-09-2009,304,305.825012,293.625,295.450012,223.774124,4522410
24-09-2009,294,304.649994,291,301.274994,228.186005,6803348
25-09-2009,277.5,299,277.5,293.700012,222.448669,3068206
29-09-2009,297.475006,307.225006,295.5,305.200012,231.158783,7146124
30-09-2009,307.475006,311.399994,306.100006,310.5,235.172943,4373424
01-10-2009,309,324.950012,307.524994,314.924988,238.524521,5686944
05-10-2009,309.350006,319.5,305.5,307.649994,233.014374,6259596
06-10-2009,312.475006,314.200012,302.5,307.100006,232.597824,7448054
07-10-2009,309.450012,309.450012,294.325012,295.850006,224.077072,10075972
08-10-2009,297.5,299.375,284.25,285.700012,216.38942,10162172
09-10-2009,287.524994,295.200012,278.325012,280.875,212.73497,10032478
12-10-2009,283.5,292.125,281.774994,289.924988,219.589462,5174220
13-10-2009,290.5,290.5,290.5,290.5,220.024948,0
14-10-2009,292.475006,299,290.350006,296.475006,224.550446,3979580
15-10-2009,297,298.950012,287.5,290.899994,220.327942,4232380
16-10-2009,283,302.200012,283,299.149994,226.576492,7189942
20-10-2009,307,312.899994,306.024994,310.524994,235.191925,7840584
21-10-2009,310,319.700012,309,316.399994,239.641617,5731638
22-10-2009,316,321.975006,307.674988,312.924988,237.009583,4292924
23-10-2009,315.049988,322.950012,314.799988,319.899994,242.292603,7494460
26-10-2009,321.5,328.825012,317.5,322.274994,244.09137,4071746
27-10-2009,328.950012,328.950012,317.274994,321.375,243.409744,3940880
28-10-2009,321.200012,324.450012,317.5,321.424988,244.972076,3582314
29-10-2009,318,322.75,315.600006,317.024994,241.618698,4882712
30-10-2009,321,324.375,310,314.149994,239.427505,2876124
03-11-2009,318,318,300.5,303.024994,230.948685,2768288
04-11-2009,305.549988,314,305,312.850006,238.436768,4555798
05-11-2009,315,315,302.799988,312.25,237.979477,2731302
06-11-2009,310,317.475006,306.825012,311.075012,237.083923,4179484
09-11-2009,312.5,314,307.5,311.375,237.312622,3432086
10-11-2009,313,314.5,310,313.325012,238.798721,4610406
11-11-2009,313.524994,323.5,309.25,322.625,245.886627,4049412
12-11-2009,322.5,330.75,321.774994,327.674988,249.735565,4727766
13-11-2009,327.475006,337.450012,323.774994,335.075012,255.375351,4597896
16-11-2009,335,338.5,330,332.875,253.698654,3523808
17-11-2009,334,346.450012,329.649994,345.225006,263.111115,5344330
18-11-2009,345.5,352.850006,341.75,343.450012,261.758301,5582914
19-11-2009,344.950012,346.200012,334.75,339.950012,259.090759,3464664
20-11-2009,339,348,335.049988,346.575012,264.140137,2800774
23-11-2009,347.5,350,343,347.049988,264.502014,2543474
24-11-2009,352,352,341,349.524994,266.388397,2721872
25-11-2009,349.524994,355.825012,346,351.399994,267.817444,3893254
26-11-2009,352.475006,353.674988,342.5,343.950012,262.139374,4409118
27-11-2009,338.274994,343.200012,327.5,335.225006,255.489731,3769058
30-11-2009,337,346.475006,337,344.200012,262.329987,3882888
01-12-2009,351.700012,351.700012,340.125,342.875,261.320068,3229964
02-12-2009,347.475006,347.475006,338.524994,342.149994,260.767548,2161954
03-12-2009,343.875,347.950012,339.625,345.024994,262.958649,2978706
04-12-2009,340.5,350.5,340.5,347.600006,264.921234,3933408
07-12-2009,349,352.950012,347.5,349.700012,266.521606,2207652
08-12-2009,349.924988,350.424988,345.125,349.149994,266.10257,4226172
09-12-2009,349,355.450012,346.600006,353.350006,269.303558,4708848
10-12-2009,352.5,355,350.975006,352.825012,268.903381,1659484
11-12-2009,353.575012,357.200012,350,353.049988,269.07486,2688312
14-12-2009,350.5,355.975006,350.424988,352.549988,268.693939,3008842
15-12-2009,354,356,348.600006,350.475006,267.112427,2087152
16-12-2009,350.850006,358.875,347.5,356.575012,271.761414,3565378
17-12-2009,359,364,357.5,361.375,275.419769,3782302
18-12-2009,361.375,365.75,359.774994,363.75,277.229919,2795290
21-12-2009,365.049988,374.5,363.25,367.024994,279.725922,9326994
22-12-2009,370,371.25,359.600006,362.024994,275.915253,3189142
23-12-2009,364.225006,374.75,362.774994,373.274994,284.489258,4470686
24-12-2009,375,378.5,370.524994,374.649994,285.537201,3057686
29-12-2009,375,375.899994,368.325012,370.700012,282.526764,2256278
30-12-2009,371,374.375,357.625,371.375,283.041229,1472110
31-12-2009,373.125,377.5,371.899994,375.125,285.8992,2853462
04-01-2010,377.399994,379.450012,374.524994,375.825012,286.4328,1963682
05-01-2010,377.5,379.774994,373.274994,375.924988,286.508972,2014488
06-01-2010,375.924988,376.100006,366.5,367.424988,280.030762,3349176
07-01-2010,367.75,369.700012,355.5,357.200012,272.237854,6474892
08-01-2010,358,359.25,348.25,349.899994,266.674164,6048178
11-01-2010,352,360.049988,350.200012,357.100006,272.161621,4318408
12-01-2010,366,377,363.5,375.024994,285.822998,9027690
13-01-2010,372.5,398.200012,372.325012,394.274994,300.494293,10910272
14-01-2010,399.225006,399.225006,384.674988,389.924988,297.178955,10327614
15-01-2010,398,399.799988,386.125,395.700012,301.580414,7945008
18-01-2010,400,414.5,396.5,401.100006,305.695923,7261084
19-01-2010,401.100006,401.100006,389.325012,390.350006,297.502747,5154850
20-01-2010,396.100006,396.100006,385.450012,389.700012,297.007446,4347054
21-01-2010,386.125,395.975006,383.950012,385.325012,293.673096,5089504
22-01-2010,380.5,382.5,372.350006,378.924988,288.79541,7574990
25-01-2010,378.75,382.75,370.575012,378.100006,288.166595,3008286
27-01-2010,375,379.850006,370.075012,371.649994,284.75705,4844398
28-01-2010,374.75,378.975006,363.850006,370.875,284.1633,6537196
29-01-2010,367,369.899994,356.075012,368.100006,282.037018,5473326
01-02-2010,367.174988,381.399994,360,373.075012,285.848938,3378012
02-02-2010,377.5,381.325012,367.5,369.200012,282.879852,4739188
03-02-2010,372,378.450012,367.75,376.475006,288.453857,2977676
04-02-2010,376.475006,376.950012,366.25,369.350006,282.994843,2716612
05-02-2010,367.5,367.5,358.299988,361.75,277.171753,4607118
06-02-2010,0,0,0,0,0,0
08-02-2010,364.5,367.375,354.075012,362.075012,277.420624,4170344
09-02-2010,362.5,370.975006,360.524994,367.575012,281.634857,3005894
10-02-2010,369.950012,371.850006,364.049988,366.149994,280.542938,2337374
11-02-2010,368.975006,373.975006,367.5,371.350006,284.527222,2413156
15-02-2010,375,375,369.274994,373.075012,285.848938,1956482
16-02-2010,373.625,382.475006,371.100006,379.075012,290.446136,1660490
17-02-2010,382.450012,383.975006,376.274994,379.325012,290.637573,2528290
18-02-2010,380,383.475006,377.75,379.399994,290.695068,1814806
19-02-2010,377.450012,379.75,372.899994,375.274994,287.534546,2215880
22-02-2010,378.5,381.850006,376.899994,378.625,290.101288,2143460
23-02-2010,379.5,382.5,375.625,381.049988,291.95929,1853052
24-02-2010,378,385.350006,376.049988,382.674988,293.204285,4076058
25-02-2010,384.899994,384.899994,380.625,383.125,293.549133,2672984
26-02-2010,383.549988,389.274994,373.075012,380.899994,291.844299,3015934
02-03-2010,381,384.5,377.5,381.600006,292.380646,4053352
03-03-2010,384.5,387,382.075012,384.375,294.506897,2754742
04-03-2010,384,385,378.5,381.950012,292.648865,2053606
05-03-2010,382.5,383.475006,380.075012,381.299988,292.150848,1287312
08-03-2010,383.799988,385,380.149994,381.350006,292.189117,3015740
09-03-2010,381.5,389.25,381.5,384.350006,294.487793,3457732
10-03-2010,381.850006,392.225006,380,390.024994,298.835907,4587874
11-03-2010,390.024994,397.450012,385.975006,395.799988,303.260712,3214030
12-03-2010,400,400,396,398.475006,305.310272,2510976
15-03-2010,398.475006,410,395.575012,409,313.374512,6054434
16-03-2010,410.75,415.975006,407.899994,414.5,317.588593,3088856
17-03-2010,417,422.950012,415,420.350006,322.070801,4174794
18-03-2010,422.5,422.5,410.25,412.924988,316.381836,3724554
19-03-2010,402.625,417.225006,402.625,410.450012,314.485504,4716624
22-03-2010,407.450012,416.899994,403.075012,413.799988,317.052338,3310110
23-03-2010,415,416.5,411.049988,414.325012,317.454559,1694964
25-03-2010,412.049988,418.399994,409,414.899994,317.89502,5517582
26-03-2010,415,418,411.149994,412.524994,316.075378,1997806
29-03-2010,412,414.649994,404.274994,405.975006,311.056732,3443266
30-03-2010,404.299988,408.049988,398.575012,400,306.478729,3097160
31-03-2010,400,403.625,388.649994,390.325012,299.065796,7083046
01-04-2010,393.174988,404.899994,391.049988,403.899994,309.466858,5781432
05-04-2010,408.5,408.5,399.625,401.674988,307.762146,3001836
06-04-2010,404.450012,404.450012,396.075012,398.024994,304.965485,3702366
07-04-2010,395,404.5,390.575012,399.024994,305.731628,3024558
08-04-2010,398,403.75,395,399.725006,306.267975,4494438
09-04-2010,401,403.950012,394.125,395.799988,303.260712,3018012
12-04-2010,395.5,400,395.049988,399.049988,305.750854,2869882
13-04-2010,400,411.899994,393.625,410.424988,314.466309,8404916
15-04-2010,411,417.450012,409.524994,410.850006,314.791992,4290952
16-04-2010,409.5,414,405.924988,407.549988,312.263458,3810958
19-04-2010,405,412.5,400.375,405.975006,311.056732,6947704
20-04-2010,412.5,416.325012,393.5,394.75,302.456146,12016986
21-04-2010,397.5,399.5,390.125,392.5,300.732178,7107490
22-04-2010,394.549988,396.825012,390.5,392.975006,301.096191,4751116
23-04-2010,394.024994,396,388.75,390.100006,298.893402,4306068
26-04-2010,393,395.5,390.100006,392.549988,300.770538,2512548
27-04-2010,392.975006,394.950012,390.524994,393.649994,301.613403,2621234
28-04-2010,390,391.975006,382.5,385.149994,295.100769,2400382
29-04-2010,387.549988,387.625,377.799988,379.875,291.059052,4622964
30-04-2010,382.5,386.399994,381.274994,382.700012,293.223511,3690224
03-05-2010,380.625,385.700012,377.049988,383.399994,293.759827,2416560
04-05-2010,387.424988,387.424988,378.399994,380.5,291.537842,2896028
05-05-2010,375,384,370.075012,382.875,293.357544,4371230
06-05-2010,383.975006,385.450012,379.600006,383.549988,293.874847,2580872
07-05-2010,378.5,381.299988,367.5,370.700012,284.029114,4267152
10-05-2010,380,421.5,372.5,385.125,295.081482,2327814
11-05-2010,387.5,389.5,376.950012,378.149994,289.737274,1351288
12-05-2010,378.5,383.975006,375.549988,379.725006,290.944122,2740076
13-05-2010,382.549988,386.600006,380.725006,382.799988,293.300171,1321452
14-05-2010,383,388.5,377.5,381.924988,292.62973,2026996
17-05-2010,387.475006,387.475006,367.049988,372.875,285.695648,3722050
18-05-2010,373,373,363.149994,367.549988,281.615631,3199180
19-05-2010,365,366.5,358.149994,360.75,276.405457,3929266
20-05-2010,364.5,366.149994,358.075012,365,279.661835,2398092
21-05-2010,355,362.950012,342.625,359.350006,275.332794,2675092
24-05-2010,362.5,365,356.350006,358.799988,274.911407,2885428
25-05-2010,354,357,345.774994,349.774994,267.99646,2297366
26-05-2010,354,372.399994,352.049988,369,282.726563,3689464
27-05-2010,367.5,374.975006,363.600006,370.924988,284.201569,6883872
28-05-2010,374.899994,376.75,367.75,375.399994,287.630219,2479374
31-05-2010,374.25,376.450012,369,371.524994,284.661316,3327660
01-06-2010,371.524994,375.975006,367.350006,369.600006,283.186249,3136912
02-06-2010,368.899994,379.75,368.149994,377.125,288.951965,2769330
03-06-2010,380,384.5,372.549988,382.725006,293.242706,1684434
04-06-2010,382.725006,384.850006,377.600006,382.674988,293.204285,1368210
07-06-2010,374.950012,378.899994,368,376.625,288.568817,1734922
08-06-2010,377,381,373.5,375.100006,287.400452,2242222
09-06-2010,376,379.274994,365.5,366.524994,280.830353,4867400
10-06-2010,365,376.5,365,375.25,287.51535,1796036
11-06-2010,380.899994,381.649994,375.5,379.549988,290.809998,3237024
14-06-2010,381.674988,393.549988,379,390.5,299.19986,3550492
15-06-2010,378.325012,388.850006,378.325012,383.049988,296.529114,2642976
16-06-2010,388.549988,389.975006,383.649994,387.399994,299.896545,2328816
17-06-2010,388.5,392.399994,381.850006,387.649994,300.090088,1528920
18-06-2010,387.649994,394.450012,386.125,391.600006,303.147919,2225672
21-06-2010,396.450012,397,392.299988,393.850006,304.889679,1907428
22-06-2010,392.5,393.25,386.649994,389.325012,301.386719,1468324
23-06-2010,385,394.475006,384.924988,393.149994,304.347748,2959524
24-06-2010,393.149994,394.25,383.850006,386.725006,299.374023,3777510
25-06-2010,387.899994,387.899994,378.049988,379.25,293.587463,2037322
28-06-2010,379.225006,383.575012,378.799988,382.375,296.006531,1153124
29-06-2010,382.5,382.5,374.5,376.899994,291.768219,2614662
30-06-2010,377.5,379.950012,370.625,375.5,290.68454,3316516
01-07-2010,375,375,362.875,366,283.330231,3407744
02-07-2010,367.399994,373,365.424988,371.899994,287.897614,2943550
05-07-2010,374.399994,374.450012,368.549988,369.5,286.039612,2165596
06-07-2010,368.25,380.950012,367.924988,379.575012,293.83902,2760904
07-07-2010,380.700012,383.700012,374.475006,382.299988,295.948517,2152934
08-07-2010,386,389.5,384.825012,388.399994,300.670685,2187564
09-07-2010,390,392,385.375,387.225006,299.761169,1836666
12-07-2010,389.899994,397,389.899994,395.850006,306.437866,2725776
13-07-2010,396,396,384.774994,387.325012,299.838531,5545886
14-07-2010,389,392.350006,385.125,387.325012,299.838531,2833842
15-07-2010,385.5,392.450012,382.625,391.049988,302.722046,3795536
16-07-2010,397.5,419.25,397.5,416.825012,322.675232,19135452
19-07-2010,415.725006,417.350006,411.625,413.350006,319.985138,3027924
20-07-2010,413.350006,417.274994,412.5,413.625,320.197906,2342062
21-07-2010,416,422.399994,414.799988,421.5,326.29425,2943720
22-07-2010,421.5,423,416.25,421.850006,326.565094,1362882
23-07-2010,425,425,417.549988,419.649994,324.862152,1894472
26-07-2010,421.200012,425.799988,420.200012,424.625,328.71347,2766490
27-07-2010,427.5,429.899994,423.100006,424.575012,328.674652,2106602
28-07-2010,425.5,428.975006,423.5,427.225006,330.726196,4359228
29-07-2010,427.5,427.5,424.5,425,330.551147,5331904
30-07-2010,424.5,425,417.5,419.899994,326.584503,1283426
02-08-2010,421.5,424.225006,418.5,419.149994,326.001221,2827762
03-08-2010,420.5,422.25,414.274994,416.024994,323.570709,1281552
04-08-2010,418,436,417.924988,434.399994,337.862183,5583934
05-08-2010,436,441.200012,432.825012,438.924988,341.381561,2912950
06-08-2010,440,441.75,430.325012,432.350006,336.267731,2437734
09-08-2010,430.575012,441.850006,423.049988,439.924988,342.159332,4259986
10-08-2010,442.5,442.5,430.700012,432.25,336.189911,1545194
11-08-2010,431,436.5,427.399994,429.075012,333.720642,4020248
12-08-2010,428.450012,428.450012,423.100006,426.725006,331.892761,2278092
13-08-2010,428.5,431.450012,419,427.200012,332.262238,2589906
16-08-2010,428.5,431.274994,424.399994,427.049988,332.145477,1319098
17-08-2010,425.049988,430.5,422,425.100006,330.628876,1733196
18-08-2010,426.5,437.899994,425,435.549988,338.756561,2888916
19-08-2010,437,440.450012,433.649994,436.024994,339.126007,2148534
20-08-2010,434.5,439.950012,431.5,434.475006,337.920563,1746396
23-08-2010,430,437.725006,428.524994,435.200012,338.484314,1049830
24-08-2010,435,440.950012,432.5,435.350006,338.601044,2650474
25-08-2010,436,440.75,433.149994,435.600006,338.795532,2379968
26-08-2010,437,439.5,430.125,438.25,340.856598,4204428
27-08-2010,436.049988,436.5,425.5,428.024994,332.903839,1276514
30-08-2010,431.399994,431.399994,420.049988,422.825012,328.859436,1558570
31-08-2010,420,423.850006,415.100006,421.875,328.120667,2447874
01-09-2010,421,430.5,420,429.200012,333.81778,2745484
02-09-2010,433.75,433.75,420.75,422.049988,328.256683,2758800
03-09-2010,425,425.75,417.549988,418.649994,325.612244,2777970
06-09-2010,419,428.75,419,427.674988,332.631653,2287978
07-09-2010,429,437.450012,428,435.674988,338.85376,2484236
08-09-2010,432,441.450012,429.450012,439.524994,341.848114,4189478
09-09-2010,441,441.25,435.674988,437.350006,340.156555,2938158
13-09-2010,435.674988,444.5,435.350006,439.875,342.120422,2349410
14-09-2010,441.5,449.5,440.149994,447.674988,348.187073,3071038
15-09-2010,450,459.700012,449.5,457.399994,355.750824,5560394
16-09-2010,454,456.725006,432.25,447.700012,348.206512,2334264
17-09-2010,450.049988,459.375,450.049988,456.899994,355.361908,3007978
20-09-2010,458.5,460.950012,453.350006,456.125,354.759155,2419108
21-09-2010,456,479,455.149994,476.975006,370.975677,4997184
22-09-2010,478,480,465,467.625,363.703491,4031066
23-09-2010,470,472.649994,463.899994,465.674988,362.186768,3327236
24-09-2010,466.549988,468.950012,462.5,465.975006,362.420105,2738784
27-09-2010,467.5,470.725006,461,463.799988,360.728516,3423290
28-09-2010,462.625,465.149994,457.049988,459.825012,357.636841,2521714
29-09-2010,462.5,468.625,457.450012,460.174988,357.90918,3370194
30-09-2010,462.5,465,457.575012,463.475006,360.4758,7560924
01-10-2010,463.5,483,461,480.799988,373.950531,3326156
04-10-2010,483.375,487.5,476.5,477.899994,371.695038,2140956
05-10-2010,475,482.975006,473.075012,475.125,369.536774,2211664
06-10-2010,475,483.950012,475,479.825012,373.192291,1838960
07-10-2010,480,483,469.200012,474.399994,368.97287,1972940
08-10-2010,472.024994,477.350006,434.5,471.299988,366.561798,2695996
11-10-2010,471.299988,476.975006,464.524994,470.450012,365.900696,3065370
12-10-2010,471.325012,477.899994,469.549988,475.350006,369.711761,2608902
13-10-2010,477.975006,498.850006,474.549988,496.424988,386.10318,5350604
14-10-2010,498.450012,502,491.174988,493.024994,383.45874,2949086
15-10-2010,499.5,505.5,472.5,475.149994,369.556183,5717798
18-10-2010,485,492,465,490.625,381.592072,4480734
19-10-2010,491,493.700012,482.049988,483.875,376.342224,2200912
20-10-2010,482.25,490.25,478.100006,481.625,374.592316,2206638
21-10-2010,487.024994,496.924988,485,493.100006,383.517059,3752354
22-10-2010,511,524.700012,511,520.099976,404.516815,9610404
25-10-2010,521.5,536.474976,518.599976,533.474976,414.919434,5156316
26-10-2010,531.75,533.875,520.775024,531.299988,413.227814,3507024
27-10-2010,530,533.400024,521.775024,524.099976,407.627808,2141382
28-10-2010,525,533.775024,520,526.450012,409.45575,5255690
29-10-2010,530,530,515.5,526.450012,409.45575,2212398
01-11-2010,526.025024,533.200012,524.549988,526.700012,411.21228,1147948
02-11-2010,527.5,530,521.849976,524.724976,409.67038,1565778
03-11-2010,525.450012,539.5,524.200012,526.400024,410.978088,2217878
04-11-2010,531,539.299988,530.75,534.575012,417.360535,1717440
08-11-2010,540,541.200012,531.049988,534.075012,416.970276,2248586
09-11-2010,536.950012,549.349976,534.25,545.549988,425.929138,3504086
10-11-2010,546.125,554,543.049988,546.150024,426.397491,1540224
11-11-2010,545,545,529.125,532.375,415.642944,1926096
12-11-2010,530,534.950012,524.099976,527.950012,412.188232,1802330
15-11-2010,532.5,539.924988,526.5,533,416.130859,1389396
16-11-2010,533,533.200012,521.099976,524.450012,409.455597,2178076
18-11-2010,536,536,520,521.400024,407.074432,2765160
19-11-2010,522.450012,524.5,503,507.700012,396.378418,2172652
22-11-2010,508,521.5,505.75,519.549988,405.630035,2221236
23-11-2010,517,522.5,506.200012,515.025024,402.09729,1684448
24-11-2010,512.5,517.25,499.475006,502.375,392.220947,3008608
25-11-2010,505.024994,520.950012,503.549988,510.899994,398.876648,5855006
26-11-2010,512.5,527,512.5,523.625,408.811646,3617826
29-11-2010,527.5,539.25,525.125,535.650024,418.199951,4518892
30-11-2010,530.25,543.025024,526.549988,538,420.034607,4808408
01-12-2010,532,546.599976,532,540.950012,422.337738,3776032
02-12-2010,545.5,549.599976,537.525024,547.900024,427.763947,4095716
03-12-2010,546.525024,556.5,545.575012,548.674988,428.368927,2030112
06-12-2010,550,555,547.650024,550.849976,430.066864,1930954
07-12-2010,550,550,541.049988,543.75,424.523804,2158324
08-12-2010,545.474976,546.474976,535.625,539.575012,421.264252,1984132
09-12-2010,541.849976,548.650024,534.049988,536.299988,418.707306,2579902
10-12-2010,533.5,541.924988,528.5,537.450012,419.605255,2245624
13-12-2010,535.5,540.349976,524.200012,538.049988,420.073669,2115066
14-12-2010,536.599976,544.799988,532.075012,540.474976,421.966888,2615340
15-12-2010,542.549988,554.200012,540.75,551.825012,430.828308,2572034
16-12-2010,554.5,572,552.075012,570.349976,445.29129,4515704
20-12-2010,567.400024,588.5,557.424988,583.349976,455.440857,4514046
21-12-2010,584.5,586.125,577,580.400024,453.137848,2810642
22-12-2010,583.5,584.5,568.875,574.875,448.824127,3186836
23-12-2010,575,579.775024,566.049988,570,445.017975,2850924
24-12-2010,567,574.400024,562.875,570.549988,445.447449,1624640
27-12-2010,572.5,579.724976,569.099976,570.599976,445.486511,1664936
28-12-2010,570.599976,575.450012,570.025024,573.174988,447.496979,1012876
